ano,id_uf,id_municipio,nome_municipio,idhm,idhm_educacao,idhm_renda,idhm_longevidade,taxa_analfabetismo_11a14,taxa_analfabetismo_15a17,taxa_analfabetismo_15mais,taxa_frequencia_6a14,taxa_frequencia_4a5,taxa_frequencia_0a3,expectativa_anos_estudo,taxa_fundamental_incompleto,renda_per_capita,indice_gini,percentual_pobres,percentual_extremamente_pobres,percentual_vulneraveis_pobreza,percentual_domicilios_agua,percentual_domicilios_energia,taxa_densidade_domiciliar
2010,33,3300258,Arraial Do Cabo,0.733,0.677,0.722,0.805,0.87,1.01,4.55,99.17,95.36,40.12,9.49,17.33,714.47,0.47,23.61,6.93,1.14,93.91,100.0,32.89
2010,33,3300308,Barra Do Piraí,0.733,0.665,0.723,0.819,1.76,0.64,4.48,98.65,95.67,26.03,9.15,19.08,719.16,0.51,24.18,8.48,2.25,94.55,99.74,24.64
2010,33,3300407,Barra Mansa,0.729,0.657,0.72,0.819,0.92,0.72,3.94,98.37,83.22,16.1,9.42,19.84,705.1,0.48,23.04,5.94,1.44,96.83,99.95,22.95
2010,33,3300456,Belford Roxo,0.684,0.598,0.662,0.808,2.26,1.51,4.97,96.16,78.63,21.71,8.88,23.13,491.51,0.42,33.24,11.55,3.31,94.35,99.89,43.96
2010,33,3300506,Bom Jardim,0.66,0.503,0.707,0.809,0.86,1.31,10.74,97.36,90.43,28.02,8.25,44.48,649.62,0.48,26.21,8.43,2.55,84.01,99.97,19.76
2010,33,3300605,Bom Jesus Do Itabapoana,0.732,0.662,0.723,0.819,1.23,1.38,9.76,98.08,94.68,47.05,9.45,24.98,717.69,0.56,34.01,10.53,3.41,96.3,99.96,18.93
2010,33,3300704,Cabo Frio,0.735,0.64,0.743,0.836,1.89,1.42,5.02,96.89,87.41,26.09,8.61,21.22,815.75,0.54,25.76,8.73,2.35,90.22,99.86,33.43
2010,33,3300803,Cachoeiras De Macacu,0.7,0.603,0.695,0.817,2.05,1.08,9.31,98.43,82.94,16.53,8.73,26.99,604.45,0.49,31.73,10.38,2.59,88.76,99.63,28.69
2010,33,3300902,Cambuci,0.691,0.608,0.672,0.809,1.22,1.39,12.69,98.81,91.6,39.49,9.5,33.54,524.88,0.47,34.86,11.39,3.05,89.49,100.0,18.97
2010,33,3300936,Carapebus,0.713,0.644,0.699,0.805,1.64,0.28,8.42,98.75,98.54,14.0,9.07,21.7,620.35,0.42,24.25,6.2,1.93,94.7,99.62,25.91
2010,33,3300951,Comendador Levy Gasparian,0.685,0.605,0.676,0.785,1.59,1.57,7.36,99.39,96.69,37.31,9.25,25.64,537.66,0.44,32.85,10.46,1.09,97.67,99.94,27.07
2010,33,3301009,Campos Dos Goytacazes,0.716,0.619,0.715,0.83,2.85,1.86,6.85,97.34,90.44,40.57,8.5,25.24,682.59,0.55,35.04,13.49,3.67,97.44,99.81,30.58
2010,33,3301108,Cantagalo,0.709,0.614,0.705,0.822,1.37,0.7,9.42,95.41,93.62,21.23,8.73,28.74,641.61,0.48,29.48,8.6,1.41,93.85,99.78,21.22
2010,33,3301157,Cardoso Moreira,0.648,0.534,0.653,0.782,2.65,2.22,15.2,98.59,94.4,32.39,7.58,38.0,465.04,0.45,39.05,14.0,3.71,91.4,99.21,22.29
2010,33,3301207,Carmo,0.696,0.608,0.683,0.813,2.7,1.29,9.91,98.62,98.26,32.04,8.24,26.51,559.66,0.47,32.26,10.31,1.73,96.41,99.97,17.87
2010,33,3301306,Casimiro De Abreu,0.726,0.642,0.734,0.811,0.92,1.09,6.98,98.49,93.07,29.73,9.04,22.39,768.45,0.48,20.7,5.75,1.18,98.07,100.0,28.8
2010,33,3301405,Conceição De Macabu,0.712,0.642,0.698,0.806,1.67,1.25,9.73,98.82,96.51,31.37,9.15,27.36,614.57,0.48,28.55,12.79,4.33,95.69,100.0,24.56
2010,33,3301504,Cordeiro,0.729,0.649,0.724,0.826,2.11,1.2,5.84,97.61,94.69,34.73,9.15,22.64,724.29,0.48,21.6,4.8,1.12,96.61,99.98,20.96
2010,33,3301603,Duas Barras,0.659,0.534,0.677,0.79,3.16,1.37,11.73,97.84,94.77,33.15,8.4,41.1,540.35,0.44,31.13,7.93,1.19,81.1,99.62,23.64
2010,33,3301702,Duque De Caxias,0.711,0.624,0.692,0.833,2.11,1.3,4.99,96.09,74.58,21.89,9.02,21.81,592.81,0.46,28.43,9.88,2.83,94.78,99.95,39.91
2010,33,3301801,Engenheiro Paulo De Frontin,0.722,0.694,0.674,0.805,0.85,0.85,5.78,98.55,93.89,23.89,9.55,22.04,529.05,0.45,30.38,11.7,3.79,88.92,99.85,23.87
2010,33,3301850,Guapimirim,0.698,0.604,0.692,0.812,2.37,1.52,7.51,97.6,78.2,19.56,8.83,25.76,594.06,0.5,31.34,10.48,3.28,89.68,100.0,35.91
2010,33,3301876,Iguaba Grande,0.761,0.704,0.744,0.841,1.52,1.06,4.24,98.13,90.3,35.15,9.66,16.02,818.01,0.56,25.37,9.25,2.23,83.97,99.64,25.6
2010,33,3301900,Itaboraí,0.693,0.593,0.69,0.813,1.5,1.07,6.56,97.09,81.87,21.74,8.65,25.95,584.35,0.48,30.69,10.21,3.31,88.73,99.85,32.77
2010,33,3302007,Itaguaí,0.715,0.638,0.703,0.814,1.68,1.01,5.44,97.55,81.91,22.39,8.9,22.67,635.5,0.47,27.62,8.95,2.85,95.54,99.77,37.42
2010,33,3302056,Italva,0.688,0.595,0.692,0.792,1.72,1.18,11.06,98.6,94.63,27.85,8.89,29.92,593.88,0.47,28.32,10.16,2.94,95.26,99.97,18.11
2010,33,3302106,Itaocara,0.713,0.635,0.696,0.82,1.75,1.04,11.05,99.62,95.31,34.28,9.45,31.29,607.18,0.49,31.38,10.53,2.58,96.28,99.95,14.59
2010,33,3302205,Itaperuna,0.73,0.649,0.716,0.837,1.54,1.26,7.62,96.06,95.78,26.16,9.14,25.7,688.83,0.47,23.19,6.57,1.35,96.62,100.0,18.88
2010,33,3302254,Itatiaia,0.737,0.652,0.735,0.836,2.2,1.19,5.83,98.17,89.48,16.45,9.36,22.56,773.48,0.51,23.17,7.13,1.08,93.42,99.47,26.42
2010,33,3302270,Japeri,0.659,0.555,0.637,0.809,2.81,1.59,7.09,96.64,74.6,14.43,8.61,29.42,420.15,0.42,39.85,14.19,4.09,95.7,99.92,46.83
2010,33,3302304,Laje Do Muriaé,0.668,0.575,0.649,0.8,1.5,1.72,13.76,97.94,95.53,16.12,9.24,34.23,453.97,0.46,42.59,14.7,3.52,94.61,99.78,23.03
2010,33,3302403,Macaé,0.764,0.681,0.792,0.828,1.3,1.0,4.22,96.91,91.65,31.26,8.53,17.47,1103.42,0.56,17.17,4.63,1.38,93.88,99.91,31.27
2010,33,3302452,Macuco,0.703,0.631,0.687,0.801,1.76,1.72,7.92,97.68,96.87,30.7,8.86,25.78,574.96,0.5,34.67,13.88,3.81,99.39,100.0,27.4
2010,33,3302502,Magé,0.709,0.626,0.685,0.832,1.83,1.4,5.86,97.67,83.99,19.83,8.99,24.61,567.59,0.49,31.99,12.19,4.55,85.89,99.85,38.04
2010,33,3302601,Mangaratiba,0.753,0.676,0.746,0.845,1.25,0.97,4.1,96.71,86.21,31.27,9.63,20.11,832.15,0.51,21.89,6.71,1.6,63.9,98.8,31.9
2010,33,3302700,Maricá,0.765,0.692,0.761,0.85,1.44,1.25,4.53,96.45,87.74,26.42,9.03,18.47,910.41,0.49,18.4,4.88,1.47,93.07,99.99,25.53
2010,33,3302809,Mendes,0.736,0.7,0.707,0.806,2.09,0.88,5.48,99.37,97.85,42.96,9.75,18.07,649.4,0.48,27.33,8.63,2.03,93.4,99.97,21.66
2010,33,3302858,Mesquita,0.737,0.678,0.704,0.839,2.21,1.35,3.45,97.88,82.93,25.09,9.51,15.01,640.37,0.47,27.3,9.13,2.73,96.45,99.95,38.65
2010,33,3302908,Miguel Pereira,0.745,0.675,0.74,0.828,0.8,0.8,6.8,98.56,94.06,18.32,9.28,21.54,801.63,0.55,23.59,7.89,2.26,90.41,99.49,22.74
2010,33,3303005,Miracema,0.713,0.646,0.696,0.805,2.71,1.86,10.79,97.54,97.76,35.46,8.78,21.68,608.62,0.5,32.42,12.53,1.84,97.75,99.82,28.77
2010,33,3303104,Natividade,0.73,0.683,0.707,0.806,1.69,1.6,11.23,98.56,95.06,46.48,10.19,22.72,653.23,0.52,32.47,10.15,1.35,97.52,99.63,19.13
2010,33,3303203,Nilópolis,0.753,0.716,0.731,0.817,1.36,1.0,2.15,96.72,86.81,24.71,9.75,11.72,755.26,0.45,19.04,5.15,1.09,98.61,99.83,35.6
2010,33,3303302,Niterói,0.837,0.773,0.887,0.854,1.5,0.84,2.27,96.98,90.7,40.24,9.68,10.59,2000.29,0.59,11.59,3.34,0.8,98.88,99.98,18.37
2010,33,3303401,Nova Friburgo,0.745,0.645,0.758,0.846,1.21,1.02,5.03,98.67,93.02,40.22,9.03,26.56,894.75,0.51,15.12,4.08,0.57,89.24,99.97,19.78
2010,33,3303500,Nova Iguaçu,0.713,0.641,0.691,0.818,2.45,1.47,4.63,96.22,78.8,16.98,9.25,19.41,591.0,0.48,30.43,10.56,3.38,96.48,99.9,39.45
2010,33,3303609,Paracambi,0.72,0.666,0.689,0.812,0.81,0.62,5.46,96.12,88.65,21.53,9.17,20.0,580.49,0.44,27.68,9.53,3.71,89.26,99.92,29.92
2010,33,3303708,Paraíba Do Sul,0.702,0.61,0.697,0.812,1.11,0.66,6.06,98.62,91.38,33.47,9.03,24.44,613.56,0.5,31.75,10.9,2.35,97.22,99.82,27.23
2010,33,3303807,Paraty,0.693,0.544,0.726,0.842,2.73,2.01,8.3,93.81,56.65,11.22,7.92,31.66,734.36,0.52,25.41,9.5,4.03,81.38,98.02,29.58
2010,33,3303856,Paty Do Alferes,0.671,0.549,0.683,0.806,1.33,1.63,12.3,97.67,84.38,13.26,8.5,37.76,562.52,0.56,39.63,16.13,4.28,89.55,99.39,28.34
2010,33,3303906,Petrópolis,0.745,0.639,0.763,0.847,0.96,0.73,3.97,97.4,75.78,29.8,9.36,22.46,922.49,0.55,20.7,5.94,1.5,77.38,99.91,24.95
2010,33,3303955,Pinheiral,0.715,0.643,0.709,0.801,0.95,1.08,5.3,96.72,80.76,13.01,8.46,22.07,657.99,0.51,29.93,10.4,2.89,97.47,99.86,28.46
2010,33,3304003,Piraí,0.708,0.62,0.714,0.803,1.8,0.84,7.17,97.67,97.98,28.83,9.06,22.65,678.3,0.5,27.89,9.58,2.8,96.15,99.9,24.64
2010,33,3304102,Porciúncula,0.697,0.606,0.698,0.802,2.03,1.2,11.51,99.1,97.67,40.29,9.14,33.12,615.63,0.56,39.52,18.05,9.34,93.13,99.8,22.59
2010,33,3304110,Porto Real,0.713,0.645,0.688,0.817,1.61,0.9,6.33,98.93,76.68,8.33,8.97,21.9,577.07,0.42,24.8,6.44,1.29,99.11,100.0,28.01
2010,33,3304128,Quatis,0.69,0.603,0.676,0.806,1.1,0.78,6.75,97.64,90.14,14.48,8.16,27.94,535.96,0.42,29.04,10.71,1.03,97.46,99.89,24.65
2010,33,3304144,Queimados,0.68,0.589,0.659,0.81,3.49,1.98,5.68,95.7,73.07,14.54,8.78,25.33,484.4,0.43,33.68,12.92,3.89,97.97,99.83,41.9
2010,33,3304151,Quissamã,0.704,0.61,0.698,0.821,0.68,1.57,8.84,98.53,96.99,41.58,9.11,24.87,616.31,0.53,33.8,12.4,3.01,95.54,99.93,25.31
2010,33,3304201,Resende,0.768,0.709,0.762,0.839,1.39,0.88,4.21,96.99,89.86,33.08,9.62,15.87,915.21,0.52,18.54,5.28,0.82,98.28,99.89,22.59
2010,33,3304300,Rio Bonito,0.71,0.62,0.705,0.819,1.3,0.73,7.89,97.23,87.94,23.38,8.89,25.14,643.54,0.48,27.86,7.94,2.75,92.56,99.7,26.8
2010,33,3304409,Rio Claro,0.683,0.567,0.7,0.801,1.28,1.6,10.23,97.69,91.05,16.51,8.99,35.51,623.62,0.5,31.43,10.76,2.77,82.14,99.45,23.37
2010,33,3304508,Rio Das Flores,0.68,0.575,0.664,0.822,0.94,0.85,8.65,98.52,92.67,53.99,8.86,29.77,499.13,0.46,33.94,10.93,2.32,91.9,100.0,24.24
2010,33,3304524,Rio Das Ostras,0.773,0.689,0.784,0.854,1.36,0.89,3.73,98.15,81.92,23.66,9.18,19.25,1051.19,0.53,17.08,5.26,1.45,90.61,99.9,30.3
2010,33,3304557,Rio De Janeiro,0.799,0.719,0.84,0.845,1.66,1.13,2.88,96.89,88.0,33.92,9.39,13.68,1492.63,0.62,16.41,5.01,1.25,99.02,99.97,28.11
2010,33,3304607,Santa Maria Madalena,0.668,0.556,0.672,0.797,1.88,0.57,12.79,98.35,96.44,43.54,8.59,37.57,522.66,0.48,37.97,16.13,3.38,69.06,99.49,23.03
2010,33,3304706,Santo Antônio De Pádua,0.718,0.648,0.709,0.806,0.97,0.81,9.25,98.07,91.83,25.84,8.97,25.26,657.53,0.51,29.62,8.58,1.85,95.03,99.95,20.57
2010,33,3304755,São Francisco De Itabapoana,0.639,0.533,0.618,0.791,3.63,2.56,18.75,97.98,96.45,37.42,8.2,42.51,375.49,0.49,52.09,23.92,10.86,95.84,99.5,29.02
2010,33,3304805,São Fidélis,0.691,0.611,0.685,0.787,1.61,1.4,10.18,97.1,91.96,31.2,9.47,30.75,567.23,0.47,31.55,12.22,2.28,92.33,99.76,20.24
2010,33,3304904,São Gonçalo,0.739,0.681,0.711,0.833,1.39,1.02,3.58,96.71,85.86,27.62,9.08,17.14,669.3,0.43,21.16,6.19,1.55,92.75,99.97,31.02
2010,33,3305000,São João Da Barra,0.671,0.551,0.686,0.8,2.59,1.68,9.8,97.53,82.48,33.61,8.39,34.73,570.38,0.48,33.45,11.99,3.69,97.81,99.78,26.94
2010,33,3305109,São João De Meriti,0.719,0.646,0.693,0.831,1.9,1.24,3.38,96.58,78.25,17.46,9.22,19.08,597.57,0.43,25.79,7.91,2.01,97.73,99.94,41.01
2010,33,3305133,São José De Ubá,0.652,0.548,0.633,0.798,0.92,1.85,14.71,99.23,95.55,14.33,8.92,40.46,410.44,0.47,47.54,20.63,3.83,88.01,99.95,19.06
2010,33,3305158,São José Do Vale Do Rio Preto,0.66,0.533,0.67,0.806,1.31,1.36,10.12,98.35,81.71,8.92,8.71,40.59,517.99,0.47,35.15,14.13,3.68,90.17,100.0,18.25
2010,33,3305208,São Pedro Da Aldeia,0.712,0.626,0.721,0.801,1.49,1.29,6.16,97.89,89.52,19.99,8.98,22.48,710.04,0.5,27.34,9.11,2.35,88.41,99.92,31.65
2010,33,3305307,São Sebastião Do Alto,0.646,0.536,0.638,0.789,2.06,1.92,14.49,94.58,98.06,39.91,8.47,40.36,423.88,0.42,40.67,14.3,4.87,93.04,99.6,23.88
2010,33,3305406,Sapucaia,0.675,0.561,0.682,0.804,3.14,2.08,10.13,97.31,71.24,9.3,8.46,36.75,558.94,0.5,33.26,14.99,5.56,91.94,99.91,22.8
2010,33,3305505,Saquarema,0.709,0.621,0.714,0.804,1.17,0.87,6.27,96.26,85.02,26.51,8.62,24.13,681.62,0.52,29.81,8.5,2.54,93.43,100.0,32.91
2010,33,3305554,Seropédica,0.713,0.648,0.695,0.805,2.47,1.07,5.9,97.48,89.95,17.04,9.28,22.18,604.82,0.47,28.32,9.95,2.99,98.72,99.97,35.05
2010,33,3305604,Silva Jardim,0.654,0.536,0.657,0.793,2.78,1.28,13.24,98.79,100.0,24.2,8.24,38.65,476.99,0.49,41.9,17.33,6.13,96.17,98.62,31.03
2010,33,3305703,Sumidouro,0.611,0.436,0.658,0.796,1.3,1.25,16.0,93.48,63.12,7.47,7.33,55.3,479.46,0.47,38.32,16.04,5.52,69.94,99.1,21.2
2010,33,3305752,Tanguá,0.654,0.548,0.644,0.793,1.61,0.79,8.92,98.09,83.84,18.89,8.61,37.23,440.84,0.42,38.3,14.37,4.87,93.03,99.86,32.91
2010,33,3305802,Teresópolis,0.73,0.605,0.752,0.855,1.22,0.85,6.48,96.17,68.22,28.01,8.82,27.2,859.79,0.56,23.18,7.06,1.58,83.86,99.89,25.62
2010,33,3305901,Trajano De Moraes,0.667,0.547,0.668,0.813,1.46,1.94,14.54,98.37,94.85,21.16,8.88,36.2,510.96,0.51,42.73,17.96,6.52,65.79,98.99,20.69
2010,33,3306008,Três Rios,0.725,0.656,0.725,0.801,1.27,1.09,5.47,97.88,94.32,25.5,8.95,19.56,726.83,0.52,27.07,9.23,2.14,98.42,99.89,26.48
2010,33,3306107,Valença,0.738,0.666,0.713,0.848,1.97,1.16,6.0,97.72,93.85,34.3,8.81,20.47,675.62,0.52,29.7,10.17,2.39,94.92,99.81,25.45
2010,33,3306156,Varre-Sai,0.659,0.555,0.636,0.81,1.68,1.52,11.6,96.79,85.85,27.61,8.37,36.78,418.62,0.44,43.7,13.16,2.02,91.37,100.0,16.63
2010,33,3306206,Vassouras,0.714,0.624,0.719,0.813,1.92,1.19,7.61,98.76,97.35,30.63,8.85,24.93,701.06,0.52,27.16,11.32,2.54,94.55,99.9,26.46
2010,33,3306305,Volta Redonda,0.771,0.72,0.763,0.833,0.89,0.6,3.3,98.52,92.13,31.28,9.82,14.84,920.51,0.5,16.69,4.77,1.47,99.47,99.98,19.34
2010,35,3500105,Adamantina,0.79,0.75,0.772,0.852,0.96,0.93,6.14,97.55,89.34,31.76,10.39,16.53,975.43,0.51,11.34,2.57,0.5,99.54,99.97,9.84
2010,35,3500204,Adolfo,0.73,0.648,0.71,0.844,0.0,1.23,8.13,98.72,100.0,38.46,10.13,28.55,661.65,0.38,13.36,3.43,1.31,97.75,100.0,8.03
2010,35,3500303,Aguaí,0.715,0.606,0.703,0.858,2.58,1.91,7.73,95.79,84.32,9.06,8.57,28.26,636.07,0.47,23.68,6.89,1.03,98.9,100.0,25.98
2010,35,3500402,Águas Da Prata,0.781,0.716,0.75,0.886,0.75,0.28,6.04,98.8,84.16,14.9,9.4,19.01,853.39,0.52,18.43,3.56,0.6,97.13,100.0,20.05
2010,35,3500501,Águas De Lindóia,0.745,0.675,0.725,0.846,1.24,0.5,5.96,96.26,87.47,31.47,9.92,24.12,730.13,0.43,16.44,2.38,0.07,98.11,100.0,20.62
2010,35,3500550,Águas De Santa Bárbara,0.757,0.695,0.744,0.84,0.48,0.74,5.16,98.18,91.72,30.38,9.17,22.15,818.15,0.48,19.35,4.79,1.44,91.34,99.94,17.82
2010,35,3500600,Águas De São Pedro,0.854,0.825,0.849,0.89,0.0,0.84,1.45,98.43,91.24,59.63,10.83,11.04,1580.72,0.54,8.43,0.8,0.24,100.0,100.0,8.92
2010,35,3500709,Agudos,0.745,0.694,0.705,0.845,1.48,0.62,5.21,97.9,97.99,36.11,10.03,18.5,642.59,0.41,20.07,6.61,1.99,98.81,100.0,24.72
2010,35,3500758,Alambari,0.712,0.658,0.682,0.805,1.31,0.39,6.59,99.25,70.0,16.99,10.52,25.33,556.36,0.44,25.89,7.61,1.75,97.77,100.0,24.13
2010,35,3500808,Alfredo Marcondes,0.741,0.71,0.682,0.84,0.98,1.13,10.13,98.7,93.68,17.31,11.04,23.69,558.38,0.36,22.16,4.66,1.29,99.04,99.92,14.42
2010,35,3500907,Altair,0.687,0.581,0.698,0.8,2.62,0.57,10.2,96.1,88.63,20.93,7.62,31.14,616.38,0.42,17.13,5.38,0.51,99.49,100.0,22.0
2010,35,3501004,Altinópolis,0.73,0.635,0.726,0.843,1.16,1.01,6.08,99.31,85.81,27.03,10.6,24.94,731.49,0.45,14.71,2.84,0.44,97.54,100.0,20.66
2010,35,3501103,Alto Alegre,0.7,0.616,0.683,0.817,3.67,0.0,8.56,95.2,76.8,19.94,10.8,33.55,560.3,0.35,18.67,3.63,0.61,96.15,100.0,10.74
2010,35,3501152,Alumínio,0.766,0.732,0.729,0.841,0.58,0.56,4.6,98.76,97.15,27.3,10.54,13.87,747.27,0.42,16.56,5.73,1.68,94.94,99.88,31.11
2010,35,3501202,Álvares Florence,0.728,0.683,0.701,0.806,0.54,0.0,9.55,99.39,86.62,24.87,10.13,27.41,627.14,0.41,20.26,3.15,1.85,87.75,100.0,6.49
2010,35,3501301,Álvares Machado,0.758,0.732,0.712,0.834,0.88,0.63,6.99,98.35,87.05,20.41,10.58,21.65,672.03,0.46,22.36,5.37,1.57,99.34,99.92,18.29
2010,35,3501400,Álvaro De Carvalho,0.688,0.605,0.669,0.805,0.75,0.0,8.84,99.31,83.18,16.49,11.27,26.16,512.99,0.38,24.62,4.59,1.4,99.6,99.86,23.88
2010,35,3501509,Alvinlândia,0.722,0.659,0.721,0.791,1.81,1.27,10.52,99.42,97.03,40.69,11.33,23.78,710.49,0.53,26.91,5.36,1.98,99.01,100.0,23.26
2010,35,3501608,Americana,0.811,0.76,0.8,0.876,0.93,0.79,2.74,97.98,93.25,41.18,10.6,13.84,1161.68,0.47,7.1,1.39,0.32,99.64,99.97,18.82
2010,35,3501707,Américo Brasiliense,0.751,0.701,0.709,0.852,1.0,0.43,6.89,98.63,96.33,33.18,11.2,22.8,659.67,0.39,15.04,3.72,0.96,99.88,99.87,30.24
2010,35,3501806,Américo De Campos,0.745,0.708,0.715,0.817,0.29,0.0,7.88,98.25,92.39,17.65,11.61,26.65,686.56,0.43,20.68,4.45,0.39,95.24,100.0,12.67
2010,35,3501905,Amparo,0.785,0.711,0.78,0.871,1.04,1.09,4.7,95.7,90.06,33.42,9.68,17.26,1027.6,0.5,10.77,2.49,0.19,96.39,99.99,19.8
2010,35,3502002,Analândia,0.754,0.668,0.745,0.861,1.1,1.34,6.61,99.66,97.81,23.54,11.46,26.47,823.33,0.53,21.01,4.81,0.88,97.74,99.8,22.22
2010,35,3502101,Andradina,0.779,0.702,0.762,0.885,1.44,1.01,5.88,98.17,86.28,25.31,10.38,19.1,919.36,0.51,14.9,3.57,1.17,98.86,99.79,15.45
2010,35,3502200,Angatuba,0.719,0.648,0.693,0.827,0.79,1.32,6.63,98.27,92.86,15.07,9.55,27.41,597.99,0.45,23.75,6.84,1.55,94.82,99.94,21.79
2010,35,3502309,Anhembi,0.721,0.637,0.681,0.863,1.43,0.0,6.54,97.25,86.51,34.97,10.19,25.9,554.16,0.42,25.48,6.42,0.11,78.44,100.0,21.88
2010,35,3502408,Anhumas,0.741,0.706,0.683,0.845,1.53,0.0,7.91,98.35,100.0,40.99,10.35,25.07,561.82,0.42,24.84,6.9,1.75,97.23,100.0,15.26
2010,35,3502507,Aparecida,0.755,0.706,0.735,0.828,1.06,0.95,3.43,98.45,88.28,38.59,10.5,13.5,775.17,0.46,18.68,4.54,0.49,99.53,99.76,26.63
2010,35,3502606,Aparecida D'Oeste,0.721,0.67,0.697,0.804,0.73,0.99,12.12,97.79,94.98,21.7,11.48,32.09,611.22,0.47,27.47,7.74,3.12,99.48,99.95,11.0
2010,35,3502705,Apiaí,0.71,0.647,0.662,0.835,1.68,0.88,7.62,97.27,67.63,13.81,10.82,25.14,492.43,0.55,46.6,21.67,8.82,90.5,98.23,26.63
2010,35,3502754,Araçariguama,0.704,0.597,0.717,0.814,1.83,0.98,6.72,98.21,85.19,12.85,9.99,26.06,691.69,0.46,20.52,5.2,0.57,89.94,99.78,46.15
2010,35,3502804,Araçatuba,0.788,0.744,0.782,0.841,1.2,0.81,3.83,97.64,93.46,44.8,11.08,15.76,1036.09,0.52,12.29,3.14,0.63,99.59,99.71,16.42
2010,35,3502903,Araçoiaba Da Serra,0.776,0.723,0.751,0.86,1.67,1.1,4.9,99.38,88.64,32.11,11.47,20.39,853.87,0.52,19.19,4.14,1.07,95.82,100.0,22.51
2010,35,3503000,Aramina,0.74,0.656,0.723,0.856,0.97,0.0,6.2,98.59,96.0,18.92,8.56,24.39,721.56,0.43,16.78,3.04,0.48,97.94,99.46,17.27
2010,35,3503109,Arandu,0.685,0.592,0.675,0.806,1.71,1.94,8.71,98.43,86.39,11.41,8.64,28.0,535.27,0.39,25.02,6.53,0.4,96.21,100.0,24.75
2010,35,3503158,Arapeí,0.68,0.612,0.634,0.812,0.0,1.44,7.68,98.75,82.51,9.24,9.83,30.97,414.19,0.39,37.93,15.5,3.75,94.85,98.75,20.39
2010,35,3503208,Araraquara,0.815,0.782,0.788,0.877,0.92,0.78,3.61,98.71,93.2,48.27,10.85,12.28,1080.66,0.5,11.03,2.64,0.53,99.49,99.92,16.67
2010,35,3503307,Araras,0.781,0.728,0.763,0.859,1.18,0.98,4.75,97.54,92.06,37.3,10.15,15.34,921.76,0.47,12.34,2.31,0.51,99.45,99.98,19.21
2010,35,3503356,Arco-Íris,0.722,0.694,0.671,0.809,2.02,0.0,15.3,99.27,80.45,32.98,10.37,28.23,520.01,0.4,24.8,9.52,2.07,95.02,99.78,9.4
2010,35,3503406,Arealva,0.744,0.683,0.718,0.84,1.25,1.66,7.39,99.61,81.32,17.97,11.61,27.55,697.3,0.45,20.48,4.87,1.15,98.5,100.0,17.08
2010,35,3503505,Areias,0.697,0.672,0.627,0.803,1.89,0.43,8.44,96.83,93.64,13.77,11.1,27.47,396.78,0.44,46.33,18.7,3.87,96.67,99.14,30.87
2010,35,3503604,Areiópolis,0.695,0.594,0.686,0.823,1.89,0.52,10.33,97.33,84.35,10.39,10.94,27.45,570.09,0.36,18.31,4.7,0.65,99.11,100.0,26.06
2010,35,3503703,Ariranha,0.733,0.663,0.73,0.813,1.2,0.74,7.87,99.62,98.36,26.45,11.75,27.51,751.35,0.4,10.66,2.34,0.47,95.76,99.9,22.33
2010,35,3503802,Artur Nogueira,0.749,0.681,0.745,0.827,1.38,1.45,5.55,98.29,81.92,23.54,9.93,20.67,823.24,0.46,13.4,3.01,0.43,96.64,99.94,24.98
2010,35,3503901,Arujá,0.784,0.73,0.761,0.866,1.27,0.98,4.91,98.2,89.58,22.89,10.75,15.52,910.67,0.56,21.4,6.21,1.89,98.76,99.94,38.79
2010,35,3503950,Aspásia,0.735,0.657,0.699,0.864,1.11,0.98,13.16,96.93,84.16,38.49,12.18,25.76,619.43,0.44,21.32,5.08,1.71,84.96,99.89,8.66
2010,35,3504008,Assis,0.805,0.781,0.771,0.865,0.66,0.86,4.11,98.93,93.03,40.25,10.41,12.15,967.39,0.5,14.1,3.24,0.33,99.76,99.97,15.51
2010,35,3504107,Atibaia,0.765,0.67,0.786,0.851,1.51,1.08,4.92,97.31,80.79,28.27,9.68,20.72,1063.52,0.53,14.3,4.52,0.95,97.66,99.96,29.87
2010,35,3504206,Auriflama,0.773,0.738,0.746,0.84,0.9,0.54,7.43,98.78,89.12,18.85,10.26,19.49,829.68,0.47,12.08,1.41,0.27,98.67,100.0,12.05
2010,35,3504305,Avaí,0.714,0.65,0.674,0.83,1.55,1.83,7.86,99.38,83.53,12.24,10.71,24.74,531.2,0.47,36.14,14.95,4.44,89.12,99.63,26.22
2010,35,3504404,Avanhandava,0.705,0.623,0.688,0.817,2.04,2.51,8.75,97.21,92.23,27.51,10.13,26.8,579.71,0.42,24.46,5.21,1.36,99.58,100.0,25.61
2010,35,3504503,Avaré,0.767,0.695,0.751,0.866,1.35,1.04,4.81,97.88,88.55,32.65,10.1,19.54,854.42,0.47,15.09,3.83,1.08,98.8,99.84,22.2
2010,35,3504602,Bady Bassitt,0.746,0.701,0.737,0.805,1.06,0.57,3.9,98.53,95.26,38.91,11.1,19.32,783.57,0.36,8.24,0.95,0.06,99.07,100.0,15.85
2010,35,3504701,Balbinos,0.669,0.537,0.69,0.809,2.6,1.79,10.68,98.91,100.0,10.53,11.4,20.1,586.02,0.38,22.46,8.17,0.0,91.93,100.0,20.07
2010,35,3504800,Bálsamo,0.756,0.695,0.746,0.835,0.86,1.2,7.59,98.99,84.36,31.63,11.08,21.24,832.51,0.44,10.83,1.62,0.47,98.84,100.0,13.28
